kelleyclark,Edit,Winter Haven,FL,USA,Non-owner,1 Apr 2016,Pacific Time,8:00 AM,Online,,,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,,,AWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
kellogg76,Edit ,Halifax,NS,Canada,Non-owner,31 Mar 2016,Eastern Time,10:23 AM,Online,28 Mar 2018,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,,,28 Mar 2018,,,,.Deferring,,,
kelly (see col AC),Edit ,,AZ,USA,Non-owner,31 Mar 2016,Mountain Time,10:25 AM,In-Store,28 Feb 2018,28 Feb 2018,14928,14928,11 Apr 2018,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,11 Apr 2018,Reservation date was autocorrected from 3 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,,Configured,,42 days,
Ken D,Edit ,Tucson,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,11:15 AM,In-Store,22 Mar 2018,,,,,,,,,,,,,,,,Waiting for the short range battery,4 Apr 2018,,,,.Deferring,,,
Ken D (2),Edit ,Buena Park,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:15 AM,In-Store,22 Mar 2018,,,,,,,,,,,,,,,,Waiting for short range battery,4 Apr 2018,,,,.Deferring,,,
ken830(a),Edit,San Carlos,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,7 Dec 2017,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
ken830(b),Edit,San Carlos,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,In-Store,7 Dec 2017,,,,,,,,,,,,AWD,,,,,31 Jan 2018,,,,.Deferring,,,
kenapaulsen,Edit,Brush Prairie,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,17 Jan 2018,18 Jan 2018,4798,4798,31 Jan 2018,7 Feb 2018,Solid Black,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,7 Feb 2018,Delivered,20 days,13 days,7 days
kenapaulsen (2),Edit,Portland,OR,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,17 Jan 2018,,,,,,,,,Feb 2018 - Apr 2018,,,,,,SR,Will wait for SR,31 Jan 2018,,,,.Deferring,,,
kendallas,Edit ,Richardson,TX,USA,Owner or previous owner,31 Mar 2016,Pacific Time,7:00 PM,Online,17 Jan 2018,17 Jan 2018,61XX,6155,14 Feb 2018,15 Mar 2018,Silver Metallic,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,28 Feb 2018,,,15 Mar 2018,Delivered,57 days,28 days,29 days
kendthomp,Edit,Aurora,CO,USA,Non-owner,23 Apr 2016,Pacific Time,10:00 AM,In-Store,,,,,,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,Jun 2018 - Aug 2018,,,AWD,Cream,PUP,LR,Waiting for AWD and Cream/White interior,31 Jan 2018,,,, Not yet invited,,,
Kengi06,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,None,May 2018 - Jul 2018,Early 2019,,RWD,Black,Standard,LR,,24 Mar 2018,,,, Not yet invited,,,
Kengi06 (2),Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,,,,,,,,,,,,24 Mar 2018,,,, Not yet invited,,,
Kenvoss,Edit ,Bay Area,CA,USA,Non-owner,31 Mar 2016,Pacific Time,2:49 PM,In-Store,10 Apr 2018,10 Apr 2018,181xx,18155,10 Apr 2018,14 Apr 2018,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,13 Apr 2018,,,14 Apr 2018,Delivered,4 days,0 days,4 days
kenypowa,Edit ,Calgary,AB,Canada,Non-owner,4 Apr 2016,Mountain Time,5:00 PM,Online,,,,,,,,,,,,,,,,,,28 Mar 2018,,,, Not yet invited,,,
kerbs17,Edit,Vancouver,WA,USA,Non-owner,7 Aug 2017,Pacific Time,10:30 PM,Online,,,,,,,Solid Black,18 inch Aero,Full Self-Driving,,,,RWD,Black,PUP,SR,,31 Jan 2018,,,, Not yet invited,,,
kevdanga,Edit ,Canada,BC,Canada,Non-owner,9 Apr 2018,Pacific Time,9:00 PM,Online,,,,,,,,,,,,,,,,,,9 Apr 2018,,,, Not yet invited,,,
kevdav104,Edit ,Jefferson City,TN,USA,Non-owner,31 Mar 2016,Eastern Time,7:30 PM,Online,13 Apr 2018,13 Apr 2018,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,13 Apr 2018,,,,Configured,,,
kevin5953,Edit ,,TX,USA,Non-owner,3 Jan 2017,Pacific Time,,Online,,,,,,,,,,Jul 2018 - Sep 2018,,,,,,,,7 Feb 2018,,,, Not yet invited,,,
KevinJ (see col AC),Edit ,Albany,NY,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 PM,Online,,,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,1 Mar 2018,Reservation date was autocorrected from 13 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,, Not yet invited,,,
kevinnelson15,Edit ,Bellevue,WA,USA,Non-owner,31 Mar 2016,Pacific Time,8:30 AM,In-Store,22 Feb 2018,22 Feb 2018,655*,6555,22 Feb 2018,3 Mar 2018,Pearl White Multi-Coat,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,18 Mar 2018,,,3 Mar 2018,Delivered,9 days,0 days,9 days
kevo,Edit ,San Francisco,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,,LR,,12 Apr 2018,,,, Not yet invited,,,
kewald02,Edit ,"Eden Prairie, MN",MN,USA,Non-owner,31 Mar 2016,Central Time,6:00 PM,Online,,,,,,,Midnight Silver Metallic,19 inch Sport,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,SR,,28 Mar 2018,,,, Not yet invited,,,
kg,Edit ,Silver Spring,MD,USA,Non-owner,31 Mar 2016,Eastern Time,10:36 AM,In-Store,22 Mar 2018,22 Mar 2018,71XX,7155,26 Mar 2018,2 Apr 2018,Red Multi-Coat,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,27 Mar 2018,,,2 Apr 2018,Delivered,11 days,4 days,7 days
kg7jo-,Edit,Salt Lake City,UT,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:50 PM,Online,17 Jan 2018,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
kgclark,Edit ,Cazenovia,NY,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,Online,22 Mar 2018,,,,,,,,,,,,,,,,,23 Mar 2018,,,,.Deferring,,,
KGTES,Edit ,Phoenix,AZ,USA,Non-owner,31 Mar 2016,Mountain Time,1:30 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,,,,,,12 Apr 2018,,,,Configured,,,
Khamva,Edit ,San Bernardino,CA,USA,Non-owner,31 Mar 2016,Pacific Time,6:00 PM,In-Store,,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,25 Feb 2018,,,, Not yet invited,,,
khan3,Edit ,Dallas,TX,USA,Non-owner,31 Mar 2016,Central Time,2:30 PM,In-Store,6 Apr 2018,,,,,,Silver Metallic,19 inch Sport,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,6 Apr 2018,,,,.Deferring,,,
khawk17 (see col AD),Edit ,Fayetteville,GA,USA,Non-owner,,,,,,,,,,,,,,,,,,,,,,14 Apr 2018,,The Invite date 23 Mar 2018 can't be before the Reservation date 27 Mar 2018. The difference between the Configuration date 27 Mar 2018 and the Reservation date 27 Mar 2018 is 0 days which seems too short for non-owner reservations. Please check the dates or select owner if an owner's account was used. Click 'Edit' next to your username to make changes. Thanks.,,,,,
khy,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,28 Feb 2018,1 Mar 2018,146xx,14655,6 Apr 2018,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,36 days,
kibalifts,Edit ,San Jose,CA,USA,Non-owner,31 Mar 2016,Pacific Time,11:30 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,Standard,LR,,31 Mar 2018,,,,Configured,,,
kickroll,Edit ,Seattle,WA,USA,Owner or previous owner,1 Apr 2016,Pacific Time,,Online,5 Feb 2018,5 Feb 2018,,,5 Mar 2018,10 Mar 2018,Solid Black,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,5 Mar 2018,,,10 Mar 2018,Delivered,33 days,28 days,5 days
Kidd_Funkadelic,Edit ,,NH,USA,Non-owner,15 Feb 2018,Eastern Time,12:15 PM,Online,,,,,,,,,,,,,,,,,,27 Mar 2018,,,, Not yet invited,,,
KIKNGAS,Edit ,Parker,CO,USA,Non-owner,31 Mar 2016,Mountain Time,3:00 PM,In-Store,10 Apr 2018,,,,,,,,,,,,,,,,Waiting for AWD and white interior,11 Apr 2018,,,,.Deferring,,,
KillerAngelFF,Edit ,Salt Lake City,UT,USA,Non-owner,31 Mar 2016,Pacific Time,9:30 AM,In-Store,22 Mar 2018,,,,,,Deep Blue Metallic,19 inch Sport,Enhanced Autopilot,,,,AWD,White,PUP,SR,Waiting for white interior and standard battery,23 Mar 2018,,,,.Deferring,,,
Killerfred,Edit ,Cincinnati,OH,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Feb 2018,22 Feb 2018,0890X,8905,10 Mar 2018,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Dec 2017 - Feb 2018,Mar 2018 - May 2018,Mid 2018,RWD,Black,PUP,LR,,10 Mar 2018,,,27 Mar 2018,Delivered,,16 days,
Kilograham,Edit ,Denver,CO,USA,Non-owner,31 Mar 2016,Pacific Time,10:45 AM,In-Store,22 Mar 2018,,,,,,Midnight Silver Metallic,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Late 2018,AWD,Black,Standard,LR,AWD,24 Mar 2018,,,,.Deferring,,,
King,Edit ,Toronto,ON,Canada,Non-owner,31 Mar 2016,Eastern Time,3:00 PM,In-Store,27 Mar 2018,28 Mar 2018,,,,,Solid Black,18 inch Aero,None,Mid 2018,,,RWD,Black,PUP,LR,,29 Mar 2018,,,,Configured,,,
kingbradking,Edit ,Waxhaw,NC,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 AM,In-Store,22 Mar 2018,22 Mar 2018,1444X,14445,8 Apr 2018,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,9 Apr 2018,,,,Configured,,17 days,
kingbradking (2),Edit ,Charlotte,NC,USA,Non-owner,7 May 2017,Eastern Time,5:00 PM,Online,,,,,,,Silver Metallic,18 inch Aero,Full Self-Driving,Aug 2018 - Oct 2018,Early 2019,Late 2018,RWD,Black,PUP,SR,,9 Apr 2018,,,, Not yet invited,,,
KingET,Edit ,NY,NY,USA,Non-owner,31 Mar 2016,Eastern Time,4:00 PM,In-Store,10 Apr 2018,11 Apr 2018,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,,
Kingofskitz,Edit ,Phoenix,AZ,USA,Non-owner,31 Mar 2016,Pacific Time,10:00 AM,In-Store,22 Feb 2018,22 Feb 2018,,,,,Pearl White Multi-Coat,18 inch Aero,None,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,9 Mar 2018,,,27 Mar 2018,Delivered,,,
Kipp,Edit ,Covington,WA,USA,Non-owner,31 Mar 2016,Pacific Time,9:47 AM,In-Store,22 Feb 2018,22 Feb 2018,721x,7215,10 Mar 2018,30 Mar 2018,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,28 Mar 2018,,,30 Mar 2018,Delivered,36 days,16 days,20 days
kippspan,Edit ,Raleigh,NC,USA,Non-owner,31 Mar 2016,Eastern Time,9:40 AM,In-Store,22 Feb 2018,22 Feb 2018,085XX,8555,30 Mar 2018,,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,31 Mar 2018,,,27 Mar 2018,Delivered,,36 days,
Kips,Edit ,Cedar Hills,OR,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,,,,,,,Deep Blue Metallic,18 inch Aero,None,Mar 2018 - May 2018,,,RWD,Black,Standard,LR,,21 Feb 2018,,,, Not yet invited,,,
Kira,Edit ,Victoria,BC,Canada,Non-owner,1 Apr 2016,Pacific Time,8:15 PM,Online,,,,,,,,,,,,,,,,,,3 Apr 2018,,,, Not yet invited,,,
kirkvanhouten1,Edit ,San Francisco,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,None,,,,RWD,Black,PUP,LR,,23 Mar 2018,,,,Configured,,,
KIS,Edit ,Annapolis,MD,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,,24 Mar 2018,,,, Not yet invited,,,
kixei,Edit,Los Angeles,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,7 Dec 2017,9 Dec 2017,,,,,Pearl White Multi-Coat,18 inch Aero,None,,,,,,,,,31 Jan 2018,,,11 Jan 2018,Delivered,,,
Kjar71 ,Edit ,Waskom ,TX,USA,Non-owner,28 Jul 2017,Pacific Time,5:00 PM,Online,,,,,,,,,,,,,,,,,,22 Feb 2018,,,, Not yet invited,,,
KJJK,Edit,Lyons,CO,USA,Non-owner,3 Apr 2016,Pacific Time,2:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,None,Jun 2018 - Aug 2018,,,RWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
kjwcanary,Edit,Bellingham,WA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,4 Jan 2018,4 Jan 2018,,,,25 Jan 2018,Silver Metallic,19 inch Sport,None,,,,,,,,,31 Jan 2018,,,25 Jan 2018,Delivered,21 days,,
kkal82,Edit ,Oak Brook,IL,USA,Non-owner,31 Mar 2016,Central Time,11:30 AM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,,
kkelley85,Edit ,Memphis,TN,USA,Non-owner,31 Mar 2016,Central Time,9:00 PM,Online,22 Mar 2018,23 Mar 2018,,,,,Deep Blue Metallic,19 inch Sport,None,,,,RWD,Black,PUP,LR,,2 Apr 2018,,,,Configured,,,
kkemp,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,12:01 PM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Pearl White Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,6 Apr 2018,,,,Configured,,,
KKinNJ,Edit,Old Bridge,NJ,USA,Owner or previous owner,31 Mar 2016,Pacific Time,8:00 PM,Online,4 Jan 2018,,,,,,,,,,,,AWD,,,,AWD,31 Jan 2018,,,,.Deferring,,,
KKM (see col AC),Edit ,Raleigh,NC,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 AM,In-Store,22 Mar 2018,22 Mar 2018,145xx,14555,7 Apr 2018,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,8 Apr 2018,Reservation date was autocorrected from 1 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,,Configured,,16 days,
kkur,Edit ,Vancouver,BC,Canada,Non-owner,31 Dec 2016,Pacific Time,1:45 PM,Online,,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,Mid 2018,Early 2019,Mid 2018,RWD,Black,Standard,SR,,28 Mar 2018,,,, Not yet invited,,,
klct555,Edit,San Diego,CA,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,Midnight Silver Metallic,19 inch Sport,None,Apr 2018 - Jun 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Kliqster,Edit ,Long Island,NY,USA,Non-owner,31 Mar 2016,Eastern Time,3:30 PM,In-Store,10 Apr 2018,10 Apr 2018,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,,
Klizzzo,Edit ,Miami,FL,USA,Non-owner,31 Mar 2016,Pacific Time,5:00 AM,In-Store,22 Feb 2018,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,22 Feb 2018,,,,.Deferring,,,
KM,Edit,Minneapolis,MN,USA,Non-owner,13 Dec 2016,Pacific Time,9:00 PM,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
kmazzone,Edit,Sacramento,CA,USA,Non-owner,1 Apr 2016,Pacific Time,1:00 AM,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
kmcital,Edit ,San Diego,CA,USA,Non-owner,7 Apr 2016,Pacific Time,9:00 AM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Full Self-Driving,Jun 2018 - Aug 2018,,,,,,,,4 Apr 2018,,,, Not yet invited,,,
Kmelnuk,Edit ,San Diego,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,11:59 PM,Online,17 Jan 2018,17 Jan 2018,496x,4965,3 Feb 2018,9 Feb 2018,Solid Black,18 inch Aero,None,,,,RWD,Black,PUP,LR,,5 Feb 2018,,,9 Feb 2018,Delivered,23 days,17 days,6 days
Kmelnuk (2) (see col AC),Edit ,Orlando,FL,USA,Owner or previous owner,31 Mar 2016,Pacific Time,12:00 PM,Online,17 Jan 2018,,,,,,Solid Black,18 inch Aero,Enhanced Autopilot,,,,AWD,Black,PUP,LR,AWD/Model S Lease,5 Feb 2018,Reservation date was autocorrected from 17 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,,.Deferring,,,
Kmint019,Edit,Cleveland,OH,USA,Non-owner,31 Mar 2016,Pacific Time,2:00 PM,In-Store,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
kmkitagawa,Edit ,San Jose,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,,Online,,31 Jan 2018,70xx,7055,7 Mar 2018,10 Mar 2018,Silver Metallic,18 inch Aero,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,10 Mar 2018,,,10 Mar 2018,Delivered,38 days,35 days,3 days
kmporter,Edit,Phoenix,AZ,USA,Owner or previous owner,31 Mar 2016,Pacific Time,4:30 PM,In-Store,17 Jan 2018,18 Jan 2018,44xx,4455,26 Jan 2018,2 Feb 2018,Solid Black,19 inch Sport,Enhanced Autopilot,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,2 Feb 2018,Delivered,15 days,8 days,7 days
Knewmania,Edit ,,MD,USA,Non-owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,27 Mar 2018,,,,Configured,,,
KnPorter,Edit,Sunnyvale,CA,USA,Non-owner,31 Mar 2016,Pacific Time,10:30 AM,In-Store,,,,,,,Midnight Silver Metallic,19 inch Sport,None,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,31 Jan 2018,,,, Not yet invited,,,
kometes,Edit ,Seattle,WA,USA,Non-owner,31 Mar 2016,Pacific Time,3:30 PM,In-Store,10 Apr 2018,,,,,,,,,,,,,,,,,10 Apr 2018,,,,.Deferring,,,
komocode,Edit ,Pasadena,CA,USA,Non-owner,31 Mar 2016,Pacific Time,1:45 PM,In-Store,22 Mar 2018,22 Mar 2018,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,Late 2018,Mid 2018,RWD,Black,PUP,LR,,22 Mar 2018,,,,Configured,,,
kon_jelly,Edit ,,VA,USA,Non-owner,31 Mar 2016,Eastern Time,11:00 PM,Online,,,,,,,Deep Blue Metallic,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,Late 2018,Late 2018,RWD,Black,PUP,LR,,11 Apr 2018,,,, Not yet invited,,,
kook43,Edit ,O'Fallon,MO,USA,Non-owner,31 Mar 2016,Pacific Time,9:30 PM,Online,,,,,,,Midnight Silver Metallic,19 inch Sport,None,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,7 Mar 2018,,,, Not yet invited,,,
korDen,Edit ,San Jose,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,1:00 PM,In-Store,14 Dec 2017,7 Feb 2018,6929,6929,15 Mar 2018,28 Mar 2018,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,,Late 2018,Late 2018,RWD,Black,PUP,LR,,23 Mar 2018,,,28 Mar 2018,Delivered,49 days,36 days,13 days
kosmatos (2) (see col AC),Edit ,Montreal,QC,Canada,Owner or previous owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,,,,,,,,19 inch Sport,Enhanced Autopilot,,Mid 2018,,AWD,White,PUP,LR,,9 Apr 2018,Reservation date was autocorrected from 31 Mar 2018 to 31 Mar 2016.  Click 'Edit' next to your username to make changes. Thanks.,,, Not yet invited,,,
kosmatos (see col AC),Edit ,Montreal,QC,Canada,Owner or previous owner,31 Mar 2016,Eastern Time,10:00 AM,In-Store,3 Apr 2018,,,,,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,,,Mid 2018,AWD,White,PUP,LR,"""AWD or GTFO"" :)",9 Apr 2018,Reservation date was autocorrected from 4 Mar 2016 to 31 Mar 2016 because it can't be before 31 March 2016 unless Employee is selected.  Click 'Edit' next to your username to make changes. Thanks.,,,.Deferring,,,
Kostanza,Edit ,Austin,TX,USA,Non-owner,31 Mar 2016,Central Time,11:00 AM,In-Store,6 Apr 2018,6 Apr 2018,,,,,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,,,,RWD,Black,,LR,,12 Apr 2018,,,,Configured,,,
koz,Edit ,Buffalo,NY,USA,Non-owner,1 Apr 2016,Eastern Time,10:00 AM,Online,,,,,,,,,,Jun 2018 - Aug 2018,Early 2019,Late 2018,,,,,,11 Apr 2018,,,, Not yet invited,,,
KP in NPT,Edit,Newport,RI,USA,Owner or previous owner,31 Mar 2016,Pacific Time,10:08 AM,In-Store,4 Jan 2018,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
kpwa71,Edit ,Tacoma,WA,USA,Non-owner,1 Apr 2016,Pacific Time,3:30 PM,Online,,,,,,,Midnight Silver Metallic,18 inch Aero,Enhanced Autopilot,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,19 Mar 2018,,,, Not yet invited,,,
kr_robin,Edit,Los Angeles,CA,USA,Non-owner,5 Apr 2017,Pacific Time,,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
Krampus,Edit,SF Bay Area,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,11:00 AM,In-Store,14 Dec 2017,5 Jan 2018,40xx,4055,18 Jan 2018,23 Jan 2018,Midnight Silver Metallic,18 inch Aero,Full Self-Driving,,,,RWD,Black,PUP,LR,,31 Jan 2018,,,23 Jan 2018,Delivered,18 days,13 days,5 days
Krazaak,Edit ,Charlotte,NC,USA,Owner or previous owner,3 Oct 2017,Eastern Time,4:12 PM,Online,19 Feb 2018,19 Mar 2018,128xx,12855,31 Mar 2018,,Silver Metallic,18 inch Aero,None,,,,RWD,Black,PUP,LR,,31 Mar 2018,,,,Configured,,12 days,
krazyahmad,Edit,Dallas,TX,USA,Non-owner,31 Mar 2016,Pacific Time,7:30 PM,Online,,,,,,,Red Multi-Coat,18 inch Aero,Enhanced Autopilot,Apr 2018 - Jun 2018,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
krazykanuck30,Edit ,,AB,Canada,Non-owner,31 Mar 2016,Mountain Time,8:00 PM,Online,27 Mar 2018,,,,,,,,,,,,,,,,,28 Mar 2018,,,,.Deferring,,,
KRB,Edit,Walnut Creek,CA,USA,Owner or previous owner,31 Mar 2016,Pacific Time,1:00 PM,In-Store,14 Dec 2017,,,,,,,,,,,,,,,,,31 Jan 2018,,,,.Deferring,,,
Krippy,Edit ,Indianapolis,IN,USA,Non-owner,31 Mar 2016,Pacific Time,7:46 AM,In-Store,22 Mar 2018,,,,,,,,,Mar 2018 - May 2018,Late 2018,Late 2018,,,,,Waiting for SR/non-PUP,23 Mar 2018,,,,.Deferring,,,
Kris,Edit ,,KS,USA,Non-owner,31 Mar 2016,Central Time,11:00 AM,In-Store,22 Mar 2018,22 Mar 2018,10133,10133,11 Apr 2018,,Solid Black,18 inch Aero,Enhanced Autopilot,Mar 2018 - May 2018,,,RWD,Black,PUP,LR,,12 Apr 2018,,,,Configured,,20 days,
krodri,Edit ,Los Angeles,CA,USA,Non-owner,1 Apr 2016,Pacific Time,10:00 AM,Online,,,,,,,Red Multi-Coat,19 inch Sport,Enhanced Autopilot,May 2018 - Jul 2018,Early 2019,Late 2018,RWD,Black,PUP,LR,,27 Mar 2018,,,, Not yet invited,,,
Krono,Edit,Austin,TX,USA,Non-owner,31 Mar 2016,Pacific Time,8:00 PM,Online,,,,,,,,,,,,,,,,,,31 Jan 2018,,,, Not yet invited,,,
krote345,Edit ,,NJ,USA,Owner or previous owner,23 Jun 2016,Eastern Time,6:00 PM,Online,14 Feb 2018,15 Feb 2018,,,9 Mar 2018,7 Apr 2018,Midnight Silver Metallic,18 inch Aero,None,,,,RWD,Black,PUP,LR,,9 Apr 2018,,,7 Apr 2018,Delivered,51 days,22 days,29 days
krrrrzym3,Edit ,Fremont,CA,USA,Owner or previous owner,29 Sep 2016,Pacific Time,9:00 AM,Online,7 Feb 2018,7 Feb 2018,86xx,8655,16 Mar 2018,,Midnight Silver Metallic,18 inch Aero,None,,,,,,,,,16 Mar 2018,,,12 Mar 2018,Delivered,,37 days,
